Golf Course Name,Address,City,State,Golf Course Website,,,,,,,,,,
Forest Akers Golf Course MSU - West Course,"3535 Forest Rd, Lansing, MI 48910-3734",Lansing,MI,http://www.golf.msu.edu,,,,,,,,,,
Emerald Golf Club,"5000 Clubhouse Drive, New Bern, NC 28562",New Bern,NC,http://www.emeraldgc.com,,,,,,,,,,
Mountain Falls Golf Course,"5001 Clubhouse Dr, Pahrump, NV 89061-6921",Pahrump,NV,http://www.mountainfallsgolfclub.com/,,,,,,,,,,
Warren Brook Golf Course,"500 Warrenville Rd, Warren, NJ 07059",Warren,NJ,http://www.somersetcountyparks.org,,,,,,,,,,
Brea Creek Golf Course,"501 W Fir St, Brea, CA 92821",Brea,CA,http://www.golfbrea.com,,,,,,,,,,
Poplar Creek Golf Course,"1700 Coyote Point Dr, San Mateo, CA 94401-1000",San Mateo,CA,http://www.poplarcreekgolf.com,,,,,,,,,,
Lake Arlington Golf Course,"1516 W Green Oaks Blvd, Arlington, TX 76013-2846",Arlington,TX,http://www.arlingtongolf.com,,,,,,,,,,
Fox Creek Golf Club,"1501 Windy Hill Rd SE, Smyrna, GA 30080-2179",Smyrna,GA,http://www.legacyfoxcreek.com,,,,,,,,,,
The Crossings,"2585 Tennessee 81, Jonesborough, TN",Jonesborough,TN,http://www.TheCrossingsGolfClub.net,,,,,,,,,,
Hidden Valley Golf Club.,"0501 Pine Lake Rd, Lincoln, NE",Lincoln,NE,http://www.hiddenvalleylincoln.com/,,,,,,,,,,
The Club at Westminster,"2199 Berkley Way, Lehigh Acres, FL 33973-6010",Lehigh Acres,FL,http://www.westminster-golf.com,,,,,,,,,,
Garrisons Lake Golf Club,"101 W Fairways Cir, Smyrna, DE 19977-1829",Smyrna,DE,http://www.garrisonslakegolf.com,,,,,,,,,,
River Wilds Golf Course,"P.O. 370, Blair, NE 68008",Blair,NE,http://www.riverwilds.com,,,,,,,,,,
Chippewa Golf Club,"23550 W State Route 579, Curtice, OH 43412",Curtice,OH,http://www.chippewagolfonline.com,,,,,,,,,,
Mint Valley Golf Course,"4002 Pennsylvania St, Longview, WA 98632-5204",Longview,WA,http://www.mint-valley.com,,,,,,,,,,
Sand Springs Country Club,"10 Clubhouse Drive, Drums, PA 18222",Drums,PA,http://www.sandspringsgolf.com/,,,,,,,,,,
Babe Zaharias Golf Course,"11412 Forest Hills Drive, Tampa, FL 33612",Tampa,FL,http://www.babezahariasgolf.net/home#play,,,,,,,,,,
Pointe Royale Village Country Club,"1000 Pointe Royale Dr, Branson, MO 65616",Branson,MO,http://www.pointeroyalegolf.net/,,,,,,,,,,
Jack Frost National Golf Club,"Rt. 940 and Jack Frost Mountain Road, Blakeslee, PA 18610",Blakeslee,PA,http://www.jackfrostnational.com,,,,,,,,,,
Hooper's Landing Golf Course,"1019 W. Locust Street, Seaford, DE 19973",Seaford,DE,http://www.hooperslanding.com,,,,,,,,,,
Deercroft Golf Club,"30000 Deercroft Dr, Wagram, NC 28396",Wagram,NC,http://deercroft.com/,,,,,,,,,,
Mojave Resort Golf Club,"9905 Aha Macav Parkway, Laughlin, NV 89029",Laughlin,NV,http://www.mojaveresortgolfclub.com,,,,,,,,,,
Glendoveer Golf & Tennis - East Course,"14015 NE Glisan St, Portland, OR 97230-3346",Portland,OR,http://www.golfglendoveer.com,,,,,,,,,,
Industry Hills Golf Club Babe Course,"1 Industry Hills Pkwy, City of Industry, CA","City of Industry,",CA,http://www.ihgolfclub.com/,,,,,,,,,,
Heather Hills Golf Course,"3801 Heathrow Dr, WINSTON SALEM, NC 27127",WINSTON SALEM,NC,http://www.golfhh.com/,,,,,,,,,,
Ponderosa Golf Course,"10040 Reynolds Way, Truckee, CA 96161",Truckee,CA,http://ponderosagolfcoursetruckee.com/,,,,,,,,,,
Hampton Golf Village,"6310 Hampton Golf Club Dr, Cumming, GA 30041-4034",Cumming,GA,http://www.hamptongolfvillage.net,,,,,,,,,,
Oak Hills Park Golf Course,"165 Fillow St, Norwalk, CT 06850-2300",Norwalk,CT,http://www.oakhillsgc.com,,,,,,,,,,
Las Positas Golf Course,"917 Club House Dr, Livermore, CA 94551",Livermore,CA,http://laspositasgolfcourse.com/site…,,,,,,,,,,
Ashland Golf Club,"1333 Center St, Ashland, OH 44805",Ashland,OH,http://www.ashlandgolfclubohio.com,,,,,,,,,,
Tahoma Valley Golf & Country Club,"15425 Mosman Ave Sw, Yelm, WA 98597",Yelm,WA,http://www.tahomavalleygolf.com/,,,,,,,,,,
New Berlin Hills Golf Course,"13175 W Graham St, New Berlin, WI 53151",New Berlin,WI,http://www.newberlinhills.com,,,,,,,,,,
Wyncote Golf Club,"50 Wyncote Dr, Oxford, PA 19363-1272",Oxford,PA,http://www.wyncote.com,,,,,,,,,,
The Great Outdoors Golf Club,"125 Plantation Drive, Titusville, FL",Titusville,FL,http://www.tgoresort.com/,,,,,,,,,,
Quail Ridge Country Club,"49 Skyline Drive, Acton, MA 01720",Acton,MA,https://www.quailridgegolfclub.com/,,,,,,,,,,
Bartlett Hills Golf Club,"800 W Oneida Ave, Bartlett, IL 60103-6608",Bartlett,IL,http://www.bartletthills.com,,,,,,,,,,
Sun Village Golf Course,"17300 N Sun Village Pkwy Ste A, Surprise, AZ 85374",Surprise,AZ,http://www.sunvillage.org,,,,,,,,,,
Coyote Golf Club,"28700 Milford Rd, New Hudson, MI 48165-9348",New Hudson,MI,http://www.coyotegolfclub.com,,,,,,,,,,
Towhee Club,"3901 Kedron Rd, Spring Hill, TN 37174-2162",Spring Hill,TN,http://www.kingscreekgolf.com/,,,,,,,,,,
Mount Shasta Resort,"1000 Siskiyou Lake Blvd, Mt Shasta, CA 96067",Mt Shasta,CA,http://www.mountshastaresort.com/,,,,,,,,,,
Deerfield Golf & Tennis Club,"507 Thompson Station Rd, Newark, DE 19711-7504",Newark,DE,http://www.deerfieldgolfclub.com,,,,,,,,,,
Indio Golf Course,"83040 Avenue 42, Indio, CA 92203-9600",Indio,CA,http://www.indio.org,,,,,,,,,,
Westchase Golf Club,"11602 Westchase Golf Drive, Tampa, FL 33626",Tampa,FL,http://www.westchasegc.com/,,,,,,,,,,
Potomac Shores Golf Club,"1750 Dunnington Place, Potomac Shores, VA 22026",Potomac Shores,VA,http://www.potomacshoresgolfclub.com,,,,,,,,,,
Cowboys Golf Club,"1600 Fairway Drive, Grapevine, TX 76051",Grapevine,TX,http://www.cowboysgolfclub.com,,,,,,,,,,
Lake Erie Metropark Golf Course,"32481 W Jefferson Ave, Rockwood, MI 48173-9300",Rockwood,MI,http://golf.metroparks.com/lake-erie-metropark/,,,,,,,,,,
Southington Country Club Clubhouse,"150 Savage St., Southington, CT 06489",Southington,CT,http://www.southingtoncountryclub.com/,,,,,,,,,,
Ocala Golf Club,"3130 E. Silver Springs Blvd., Ocala, FL 34470",Ocala,FL,http://www.ocalagolfcourses.com,,,,,,,,,,
The Links At Brigantine Beach,"1075 N Shore Dr, Brigantine, NJ 08203-2719",Brigantine,NJ,http://www.brigantinegolf.com,,,,,,,,,,
Links At Jonesboro,"1424 Links Cir, Jonesboro, AR 72404-0698",Jonesboro,AR,http://www.lindseymanagement.com,,,,,,,,,,
Abbey Golf Course,"33640 SR 52 W, St. Leo, FL 33574",St. Leo,FL,http://www.thegolfcourses.net/golfcourses/FL/825.htm,,,,,,,,,,
Deer Valley Golf Club,"3298 Hoover Rd, Deer Grove, Illinois 61243",Deer Grove,Illinois,http://www.dvforegolf.com,,,,,,,,,,
Mound Grove Golf Club,"10760 Donation Rd, Waterford, PA 16441-2302",Waterford,PA,http://www.moundgrove.com,,,,,,,,,,
Forest Hills Golf Course,"2235 SR 430, Mansfield, OH 44905",Mansfield,OH,http://www.golflink.com/golf-courses/course.aspx?course=856645,,,,,,,,,,
Grand View Golf Club,"3003 Hagni Rd NE, Kalkaska, MI 49646-9787",Kalkaska,MI,http://www.grandviewgolf.net,,,,,,,,,,
Greendale Golf Course,"6700 Telegraph Rd, Alexandria, VA 22310-3327",Alexandria,VA,http://www.fairfaxcounty.gov/parks/golf/greendale/,,,,,,,,,,
Rum River Hills Golf Club,"16659 St Francis Blvd, Ramsey, MN 55303","Ramsey,",MN,http://www.rumriverhills.com/,,,,,,,,,,
Wildfire Golf Club - Palmer Course,"5350 E Marriott Dr, Phoenix, AZ 85054-6147",Phoenix,AZ,http://www.wildfiregolf.com,,,,,,,,,,
Bear Creek - Bear Championship Course,"500 E Riggs Rd, Chandler, AZ 85249",Chandler,AZ,http://www.bearcreekaz.com,,,,,,,,,,
Calvert City Golf & Country Club,"123 Country Club Ln, Calvert City, KY 42029-",Calvert City,KY,http://www.calvertcitycountryclub.com,,,,,,,,,,
JC Melrose Country Club,"7600 Tookany Creek Pkwy, Cheltenham, PA 19012-1825",Cheltenham,PA,http://www.jcmelrosecc.com,,,,,,,,,,
Colina Park,"4085 52nd St, San Diego, CA 92105-2274",San Diego,CA,http://www.colinaparkgolf.com/,,,,,,,,,,
The Golf Club at Summerbrooke,"7505 Preservation Road, Tallahassee, FL 32312",Tallahassee,FL,http://www.summerbrookegolf.com,,,,,,,,,,
Chehalem Glenn Golf Course,"4501 E Fernwood Rd, Newberg, OR 97132-7064",Newberg,OR,http://www.chehalemglenn.com,,,,,,,,,,
Tierra Rejada Golf Club,"15187 Tierra Rejada Rd, Moorpark, CA 93021",Moorpark,CA,http://www.tierrarejadagolf.com/,,,,,,,,,,
Exeter Country Club,"58 Jady Hill Ave, Exeter, NH 03833",Exeter,NH,http://www.exetercountryclub.com,,,,,,,,,,
Old Oak Country Club,"14200 S Parker Rd, Homer Glen, IL 60491-9693",Homer Glen,IL,http://www.oldoakcc.com,,,,,,,,,,
Pelican Bay Country Club - North,"350 Pelican Bay Drive, Daytona Beach, FL 32119",Daytona Beach,FL,http://www.pelicanbaycc.com,,,,,,,,,,
Waverly Woods Golf Course,"2100 Warwick Way, Marriottsville, MD 21104",Marriottsville,MD,http://waverlywoods.com,,,,,,,,,,
Sprain Lake Golf Course,"290 Grassy Sprain Rd, Yonkers, NY 10710",Yonkers,NY,http://golf.westchestergov.com/sprain-lake-golf-course-,,,,,,,,,,
Riverside Golf Club,"1210 Larkin-Williams Road, Fenton, MO 63026",Fenton,MO,http://www.golfriverside.net/,,,,,,,,,,
Zellwood Station,"2126 Spillman Dr, Zellwood, FL 32798",Zellwood,FL,http://www.zellwoodgolf.com,,,,,,,,,,
Maggie Valley Club,"1819 Country Club Dr, Maggie Valley, NC 28751-7837",Maggie Valley,NC,http://www.maggievalleyclub.com,,,,,,,,,,
Rocky River Golf Club At Concord,"6900 Speedway Blvd, Concord, NC 28027-0146",Concord,NC,http://www.rockyrivergolf.com,,,,,,,,,,
Saddlebrook Resort - Palmer Course,"5700 Saddlebrook Way, Wesley Chapel, FL 33543-4499",Wesley Chapel,FL,https://www.saddlebrook.com,,,,,,,,,,
CasaBlanca Golf Club,"1100 West Hafen Lane, Mesquite, NV 89027",Mesquite,NV,http://www.casablancaresort.com,,,,,,,,,,
Bent Oak Golf Club,"3610 Bent Oak Trl, Elkhart, IN 46517-3843",Elkhart,IN,http://www.bentoakgc.com,,,,,,,,,,
Wolf Run Golf Club,"1400 Wolf Run Rd, Reno, NV 89511",Reno,NV,http://www.wolfrungolfclub.com/homepage/start_page.php,,,,,,,,,,
Eagle Glen Golf Course,"1800 Eagle Glen Pkwy, Corona, CA 92883-0620",Corona,CA,http://www.eagleglengc.com,,,,,,,,,,
Suncadia Resort- Prospector Course,"3600 Suncadia Trail, Cle Elum, WA",Cle Elum,WA,http://www.suncadiaresort.com/,,,,,,,,,,
Marysville Golf Course,"2080 River Rd, Marysville, MI","Marysville,",MI,https://www.marysvillegolf.com/,,,,,,,,,,
Colonial Charters GC,"301 Charter Drive, Longs, SC 29568",Longs,SC,http://www.colonialchartersgolf.com/,,,,,,,,,,
Cypress Point,"5340 Club Head Rd, Virginia Beach, VA 23455",Virginia Beach,VA,http://www.cypresspointgolf.com,,,,,,,,,,
Smithville Golf Club,"430 Golf Club Dr, Smithville, TN 37166-2603",Smithville,TN,http://www.smithvillegolf.com,,,,,,,,,,
Foxchase Golf Club,"300 Stevens Rd, Stevens, PA 17578",Stevens,PA,http://www.foxchasegolf.com/,,,,,,,,,,
Marine Park Golf Course,"2880 Flatbush Ave, Brooklyn, NY 11234-7007",Brooklyn,NY,http://www.golfmarinepark.com,,,,,,,,,,
Lapeer,"3786 Hunt Rd, Lapeer, MI 48446-2941",Lapeer,MI,http://www.lapeercountryclub.com,,,,,,,,,,
North Shore Golf Club,"11507 N Shore Golf Club Blvd, Orlando, FL 32832-5925",Orlando,FL,http://www.greatorlandogolf.com,,,,,,,,,,
Arcadia Hills Golf Course,"3801 Haines Rd, Attica, MI 48412-9230",Attica,MI,http://www.arcadiahills.com/index.html,,,,,,,,,,
Pebble Brook Golf Club - South Course,"3110 Westfield Rd, Noblesville, IN 46062-9518",Noblesville,IN,http://www.pebblebrookgolfclub.com,,,,,,,,,,
Maggie Hathaway Golf Course,"1921 W 98th St, Los Angeles, CA 90047-5900",Los Angeles,CA,http://www.golflink.com/golf-courses/course.aspx?course=74934,,,,,,,,,,
Shanty Creek - Summit,"1 Shanty Creek Rd., Bellaire, MI 49615",Bellaire,MI,http://www.shantycreek.com,,,,,,,,,,
Hickory Heights Golf Club,"5158 Lehman Rd, Spring Grove, PA 17362",Spring Grove,PA,http://golfhickoryheights.com,,,,,,,,,,
Pine Forest Country Club,"1000 Congressional Blvd, Summerville, SC 29483-5030",Summerville,SC,http://www.pineforestcountryclub.com,,,,,,,,,,
Davie Golf & Country Club,"8201 SW 24th St, Fort Lauderdale, FL 33324-5703",Fort Lauderdale,FL,http://www.golfdavie.com,,,,,,,,,,
Meadowood Golf & Tennis Club,"9425 Meadowood Dr, Fort Pierce, FL 34951-2900",Fort Pierce,FL,http://www.meadowoodgolfandtennis.com,,,,,,,,,,
Hunter Ranch Golf Course,"4041 E Highway 46, Paso Robles, CA 93446-7301",Paso Robles,CA,http://www.hunterranchgolf.com,,,,,,,,,,
Sugarbush Golf Club,"One Sugarbush Drive, Davison, MI 48423",Davison,MI,https://sugarbushgolf.com/,,,,,,,,,,
The Chimneys,"338 Monroe Hwy, Winder, GA 30680-4046",Winder,GA,http://www.chimneysgc.com,,,,,,,,,,
BayPoint Resort - Nicklaus,"4701 Bay Point Rd, Panama City, FL 32408",Panama City,FL,http://www.baypointgolf.com,,,,,,,,,,
Eagle Sticks Golf Club,"2655 Maysville Pike, Zanesville, OH 43701-8575",Zanesville,OH,http://www.eaglesticks.com,,,,,,,,,,
Bent Tree Country Club,"4700 Bent Tree Blvd, Sarasota, FL 34241-6039",Sarasota,FL,http://www.benttreecc.net,,,,,,,,,,
Port Townsend Golf Club,"1948 Blaine St, Port Townsend, WA","Port Townsend,",WA,http://www.golflink.com/golf-courses/city.aspx?dest=port+townsend+wa,,,,,,,,,,
Sultan’s Run Golf Club,"1490 N Meridian Rd, Jasper, IN 47546",Jasper,IN,https://www.sultansrun.com/,,,,,,,,,,
Desert Canyon Golf Club,"10440 N Indian Wells Dr, Fountain Hills, AZ 85268-6240",Fountain Hills,AZ,http://www.desertcanyongolf.com,,,,,,,,,,
San Pedro Golf Course,"926 North Madison Ave, Benson, AZ 85602",Benson,AZ,http://www.sanpedrogolf.com,,,,,,,,,,
Genegantslet Golf Club,"686 State Highway 12, Greene, NY 13778-2286",Greene,NY,https://www.gennygolf.com/,,,,,,,,,,
Bobby Jones Golf Course,"384 Woodward Way NW, Atlanta, GA 30305-4081",Atlanta,GA,http://www.bobbyjonesgc.com/,,,,,,,,,,
Moody Gardens,"1700 Sydnor Ln, Galveston, TX 77554-6306",Galveston,TX,http://www.moodygardensgolf.com,,,,,,,,,,
Colony West Country Club | Championship,"6800 NW 88th Ave, Tamarac, FL 33321-3799",Tamarac,FL,http://www.golfcolonywest.com,,,,,,,,,,
The Club At Savannah Harbor,"2 Resort Dr, Savannah, GA 31421-7001",Savannah,GA,http://www.theclubatsavannahharbor.com,,,,,,,,,,
Jefferson District Golf Course,"7900 Lee Highway, Falls Church, VA 22042",Falls Church,VA,http://www.fairfaxcounty.gov/parks/golf/jeffersongc/,,,,,,,,,,
NorthBrook Country Club,"407 Northbrook Rd, Luxemburg, WI 54217-8397",Luxemburg,WI,http://www.northbrookcc.com,,,,,,,,,,
Miacomet Golf Course,"12 W. Miacomet Rd., Nantucket Island, MA 02554",Nantucket Island,MA,http://www.miacometgolf.com,,,,,,,,,,
Prairie View,"7993 N River Rd, Byron, IL 61010-9533",Byron,IL,http://www.prairieviewgolf.com,,,,,,,,,,
Hells Point Golf Course,"2700 Atwoodtown Rd, Virginia Beach, VA 23456",Virginia Beach,VA,http://www.hellspoint.com,,,,,,,,,,
Heritage Creek Golf Club,"1949 Meetinghouse Rd., Jamison, PA 18929",Jamison,PA,http://www.heritagecreekgolfclub.com/,,,,,,,,,,
Sleepy Hole Golf Course,"4700 Sleepy Hole Road, Suffolk, VA 23435",Suffolk,VA,http://www.sleepyholegolfcourse.com/,,,,,,,,,,
Greenfield Lakes Golf Course,"2484 E Warner Rd, Gilbert, AZ 85296",Gilbert,AZ,http://www.greenfieldlakesgolfcourse.com,,,,,,,,,,
Chariot Run Golf Club,"8191 Chariot Run Dr SE, Laconia, IN 47135-9464",Laconia,IN,http://www.chariotrun.com,,,,,,,,,,
A.J. Jolly Golf Course,"11541 Alexandria Pike, Alexandria, KY 41001-7779",Alexandria,KY,http://www.ajjolly.com,,,,,,,,,,
Rio Secco Golf Club,"2851 Grand Hills Dr., Henderson, NV 89052",Henderson,NV,http://www.riosecco.net/,,,,,,,,,,
Carolina Lakes Golf Club,"23012 Kingfisher Dr, Fort Mill, SC 29707",Fort Mill,SC,http://www.carolinalakesgc.com/,,,,,,,,,,
Perdido Bay Golf Club,"1 Doug Ford Dr, Perdido Bay, FL 32507",Perdido Bay,FL,http://www.perdidobaygolf.com,,,,,,,,,,
Mosholu Golf Course,"3751 Jerome Ave, Bronx, NY 10467",Bronx,NY,http://www.mosholugolfcourse.com,,,,,,,,,,
Stonelick Hills Golf Course,"3155 Sherilyn Ln, Batavia, OH 45103",Batavia,OH,http://www.stonelickhills.com,,,,,,,,,,
The Golf Club at the Resort,"5700 Resort Blvd., Fort Worth, TX 76179",Fort Worth,TX,http://www.resortgolfclub.com,,,,,,,,,,
Eagle Crest Golf Course,"2203 Thomas W Ryan Blvd, Las Vegas, NV 89134",Las Vegas,NV,http://www.golfsummerlin.com,,,,,,,,,,
Biltmore Golf Course,"1210 Anastasia Ave, Coconut Grove, FL 33134",Coconut Grove,FL,http://www.biltmorehotel.com/golf.php,,,,,,,,,,
Diamondback Golf Club,"1510 E. Industrial, Abilene, TX 79602",Abilene,TX,http://www.diamondbackgolfclub.biz/,,,,,,,,,,
Ahwatukee Country Club,"12432 S 48th St, Phoenix, AZ 85044-3351",Phoenix,AZ,http://www.ahwatukeegc.com,,,,,,,,,,
Indian Wells Golf Resort - Players,"44-500 Indian Wells Lane, Indian Wells, CA 92210",Indian Wells,CA,http://www.indianwellsgolfresort.com,,,,,,,,,,
San Dimas Canyon Golf Course,"2100 Terrebonne Ave, San Dimas, CA 91773-1349",San Dimas,CA,https://www.sandimasgc.com/,,,,,,,,,,
Fairview Golf Course,"2399 Quentin Rd, Lebanon, PA 17042-9040",Lebanon,PA,http://www.fairview.distinctgolf.com,,,,,,,,,,
Ironwood Golf Course,"2100 NE 39th Ave, Gainesville, FL 32609-2033",Gainesville,FL,http://www.ironwoodgolfcourse.org/,,,,,,,,,,
Casselberry Golf Club,"300 South Lake Triplett Drive, Casselberry, FL 32707",Casselberry,FL,http://www.casselberrygc.com,,,,,,,,,,
Little Bennett Golf Course,"25900 Prescott Rd, Clarksburg, MD 20871-9160",Clarksburg,MD,http://www.montgomerycountygolf.com,,,,,,,,,,
The Links Golf Club,"11425 N Pr Links Ln, New Palestine, IN 46163-9307",New Palestine,IN,http://www.linksindy.com,,,,,,,,,,
College Park Municipal Golf Course,"3711 Fairway Dr, College Park, GA 30337",College Park,GA,http://www.cp9golf.com,,,,,,,,,,
Deer Island Golf & Lake Club,"18000 Eagles Way, Tavares, FL 32778",Tavares,FL,http://www.deerislandcc.com/,,,,,,,,,,
Chapel Hill Country Club,"2500 N Chapel Hill Rd, Mchenry, IL 60051-3630",Mchenry,IL,http://www.chapelhillgc.com,,,,,,,,,,
Newport Beach Golf Course,"3100 Irvine Ave, Newport Beach, CA 92660-3104",Newport Beach,CA,http://www.npbgolf.com,,,,,,,,,,
Burke Lake Park Golf Course,"7315 Ox Rd, Fairfax Station, VA 22039",Fairfax Station,VA,http://www.fairfaxcounty.gov/parks/golf/blgc/,,,,,,,,,,
White Pines Golf Club - East,"500 West Jefferson Street, Bensenville, IL 60106",Bensenville,IL,http://www.whitepinesgolf.com,,,,,,,,,,
Olde Beau Golf Club,"US Highway 21, Roaring Gap, NC 28668",Roaring Gap,NC,http://www.oldebeau.com,,,,,,,,,,
Lakeland Golf Course,"1772 Kiser Lake Rd, Saint Paris, OH 43072-9217",Saint Paris,OH,http://www.lakelandgolfclub.com,,,,,,,,,,
Heron Lakes - Great Blue,"3500 N Victory Blvd, Portland, OR",Portland,OR,http://www.heronlakesgolf.com/,,,,,,,,,,
Royal Kaanapali,"2290 KAANAPALI PARKWAY, Lahaina, HI",Lahaina,HI,http://www.kaanapali-golf.com,,,,,,,,,,
Windance Country Club,"19385 Champion Cir, Gulfport, MS 39503-7707",Gulfport,MS,http://www.windancecc.com,,,,,,,,,,
Pine View Golf Club,"5820 Stony Creek Road, Ypsilanti, MI 48197",Ypsilanti,MI,http://www.pineviewgc.com/,,,,,,,,,,
Top O The Lake Country Club,"676 Country Club Road, Bowie, TX 76230",Bowie,TX,http://www.topothelakecountryclub.com,,,,,,,,,,
Marriott Shadow Ridge,"9003 Shadow Ridge Rd, Palm Desert, CA 92211-2057",Palm Desert,CA,http://www.golfshadowridge.com,,,,,,,,,,
Tahquitz Creek - Resort Course,"1885 Golf Club Dr, Palm Springs, CA 92264",Palm Springs,CA,http://www.tahquitzgolfresort.com/,,,,,,,,,,
Tameka Woods Golf Course,"4849 S 450 W, Trafalgar, IN 46181",Trafalgar,IN,http://www.tamekawoods.com,,,,,,,,,,
Laguna Seca Golf Club,"10520 York Rd, Monterey, CA 93940-6538",Monterey,CA,http://www.lagunasecagolf.com,,,,,,,,,,
Palo Verde Golf Course,"6215 N 15th Ave, Phoenix, AZ 85015-2002",Phoenix,AZ,https://www.phoenix.gov/parks/golf/phoenix-golf-courses/palo-verde,,,,,,,,,,
Angus Lea Golf Course,"126 Main S, Hillsborough, NH 03244",Hillsborough,NH,http://www.anguslea.com/,,,,,,,,,,
Suncrest Golf Course,"137 Brownsdale Rd, Butler, PA 16002-0419",Butler,PA,http://www.suncrestgolf.com,,,,,,,,,,
Mississippi National - Lowlands,"409 Golf Links Dr, Red Wing, MN",Red Wing,MN,http://www.golfredwing.com/,,,,,,,,,,
Jupiter Dunes Golf Course,"401 N Highway A1A, Jupiter, FL 33477",Jupiter,FL,https://www.jupiterdunesgolf.net/,,,,,,,,,,
Lakota Canyon Ranch Golf Club,"1000 Clubhouse Dr, New Castle, CO 81647-8507",New Castle,CO,http://www.lakotacanyonranch.com,,,,,,,,,,
Geneva National - Trevino,"1221 Geneva National Ave S., Lake Geneva, WI 53147",Lake Geneva,WI,http://www.genevanationalresort.com/,,,,,,,,,,
Foxtail Golf Club - Redwoods (North) Course,"100 Golf Course Dr, Rohnert Park, CA 94928",Rohnert Park,CA,http://www.playfoxtail.com,,,,,,,,,,
Woodcreek Golf Club,"5880 Woodcreek Oaks Boulevard, Roseville, CA 95747",Roseville,CA,http://www.golfroseville.com/golf/proto/golfroseville/woodcreek_course/woodcreek_course.htm,,,,,,,,,,
Mohawk Park - Woodbine - Woodbine Course,"5223 E 41st St N, Tulsa, OK 74115-1319",Tulsa,OK,http://www.tulsagolf.org/Mohawk-Park-Golf-Course.html,,,,,,,,,,
Wildfire Golf Club - Faldo Course,"5350 E Marriott Dr, Phoenix, AZ 85054-6147",Phoenix,AZ,http://www.wildfiregolf.com,,,,,,,,,,
Mount Dora Golf Club,"1100 S Highland St, Mount Dora, FL 32757",Mount Dora,FL,http://www.mountdoragolf.com,,,,,,,,,,
New Paltz Golf Course,"215 Huguenot Street, New Paltz, NY 12561",New Paltz,NY,http://www.newpaltzgolf.com/,,,,,,,,,,
Bay Hills Golf Club,"545 Bay Hills Dr., Arnold, MD 21012",Arnold,MD,http://bayhillsgc.com/,,,,,,,,,,
Falcon Valley,"9801 Falcon Valley Dr, Lenexa, KS 66220",Lenexa,KS,http://www.falconvalleygolf.com,,,,,,,,,,
The UNC Finley Golf Club,"Finley Golf Course Rd, Chapel Hill, NC 27514",Chapel Hill,NC,http://www.uncfinley.com,,,,,,,,,,
Rancho Manana Golf Club,"5734 E Rancho Manana Blvd, Cave Creek, AZ 85331-8588",Cave Creek,AZ,http://www.ranchomanana.com,,,,,,,,,,
